"id","Age","Gender","TravelPreference","HiringDepartment","DistanceFromHome","EducationLevel","EducationField","Role","Internships","Over18","StandardHours","Summary","ExtraCurriculars","AgeBracket"
"5b5d5bc1-ce38-11e8-a136-37e1d5c32837","36","Female","Non-Travel","Sales","2","2","Life Sciences","Sales Executive","3","Y","80","Hi there. I am a Life Sciences education, and wish to start my career in a corporate role in a corporate role.  Already I have done 3 internships, building valuable work experience. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Debating","Under 40"
"505e7b80-ce38-11e8-a136-37e1d5c32837","16","Female","Travel_Rarely","Research & Development","3","3","Life Sciences","Laboratory Technician","1","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in a role in the corporate sector.  Already I have done 1 internships.  I am very dedicated  and I hope to hear from you soon.","Womens Rowing","Under 40"
"559dcc07-ce38-11e8-a136-37e1d5c32837","26","Female","Travel_Rarely","Research & Development","5","4","Engineering","Laboratory Technician","1","Y","80","Hi there. I am applying for a role after completing my Engineering education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 1 internships, building work experience. As you can see, I am very dedicated and I am a good match for the role.","Netball, Womens Rowing, Hockey","Under 40"
"56bb91d4-ce38-11e8-a136-37e1d5c32837","54","Female","Travel_Rarely","Research & Development","1","2","Life Sciences","Research Scientist","2","Y","80","I am a Life Sciences major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 2 internships.  I am very dedicated  and would be a good additional at your firm.","Womens Tennis","40 and Over"
"514d979d-ce38-11e8-a136-37e1d5c32837","53","Female","Travel_Rarely","Sales","8","3","Marketing","Sales Executive","5","Y","80","Hi there. I am applying for a role after completing my Marketing major, with a passion to work in the corporate sector. I have done  in the corporate sector.  I have completed 5 internships, and can provide references.  I am highly motivated  and I am ready to start at your firm immediately.","Womens Basketball","40 and Over"
"570d9c69-ce38-11e8-a136-37e1d5c32837","31","Female","Travel_Rarely","Research & Development","2","3","Life Sciences","Research Scientist","0","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role in the corporate sector.  I have completed 0 internships, and can provide references.  As you can see, I am highly motivated  and would be a good additional at your firm.","Womens Athletics","Under 40"
"5b6b3c40-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Rarely","Sales","20","2","Marketing","Sales Executive","2","Y","80","Recently I completed my Marketing education, and wish to start my career in a corporate roleworking for you in this role.  I have already done 2 internships, building work experience.  I am a hard worker  and I am ready to start at your firm immediately.","Womens Basketball, Womens Athletics, Hockey, Womens Soccer, Womens Tennis, Womens Athletics","Under 40"
"56aec29f-ce38-11e8-a136-37e1d5c32837","36","Female","Travel_Rarely","Research & Development","17","1","Life Sciences","Healthcare Representative","0","Y","80","I am a Life Sciences education, and wish to start my career in a corporate role working for your company.  Already I have done 0 internships, and can provide references.  I am highly motivated  and would be a good additional at your firm.","NA","Under 40"
"5277b782-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Sales","29","4","Engineering","Sales Executive","3","Y","80","I am a Engineering major, with a passion to work in the corporate sector. I have done  working for your company.  So far I have completed 3 internships.  I am a hard worker  and I hope to hear from you soon.","Hockey, Womens Rowing, Womens Debating","Under 40"
"5b948fa2-ce38-11e8-a136-37e1d5c32837","34","Female","Travel_Rarely","Sales","3","4","Marketing","Sales Executive","3","Y","80","I am a Marketing major, with a passion to work in the corporate sector. I have done  in the corporate sector.  So far I have completed 3 internships, building work experience.  I am highly motivated  and I am ready to start at your firm immediately.","Womens Debating","Under 40"
"590488d0-ce38-11e8-a136-37e1d5c32837","47","Female","Travel_Rarely","Research & Development","25","3","Medical","Healthcare Representative","2","Y","80","Recently I completed my Medical education, and wish to start my career in a corporate role working for your company.  Already I have done 2 internships, building work experience. As you can see, I am very dedicated and would be a good additional at your firm.","Womens Basketball","40 and Over"
"59f419fe-ce38-11e8-a136-37e1d5c32837","52","Female","Travel_Rarely","Research & Development","10","3","Medical","Manufacturing Director","6","Y","80","Hi there. I am a Medical major, with a passion to work in the corporate sector. I have done  working for your company.  I have already done 6 internships, and can provide references.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Rowing","40 and Over"
"5ccf27ae-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","19","4","Other","Research Scientist","8","Y","80","I am a Other education, and wish to start my career in a corporate role in a role in the corporate sector.  Already I have done 8 internships, building valuable work experience. As you can see, I am very dedicated and I am ready to start at your firm immediately.","Womens Rowing, Womens Soccer, Womens Basketball","Under 40"
"51ebe154-ce38-11e8-a136-37e1d5c32837","29","Female","Travel_Rarely","Research & Development","4","3","Engineering","Research Scientist","1","Y","80","Recently I completed my Engineering education, and wish to start my career in a corporate roleworking for you in this role.  I have done 1 internships, building valuable work experience.  As you can see, I am highly motivated  and I am a good match for the role.","Womens Rowing","Under 40"
"536af1a2-ce38-11e8-a136-37e1d5c32837","48","Female","Travel_Rarely","Research & Development","29","4","Life Sciences","Manager","0","Y","80","Recently I completed my Life Sciences major, with a passion to work in the corporate sector. I have done  in the corporate sector.  Already I have done 0 internships, building work experience.  As you can see, I am highly motivated  and would be a good additional at your firm.","Womens Soccer, Womens Athletics, Womens Tennis","40 and Over"
"5c371e79-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","11","2","Medical","Healthcare Representative","5","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have already done 5 internships.  As you can see, I am highly motivated  and I hope to hear from you soon.","Womens Debating","Under 40"
"5864dfb0-ce38-11e8-a136-37e1d5c32837","43","Female","Travel_Frequently","Research & Development","27","3","Life Sciences","Manufacturing Director","8","Y","80","Hi there. I am applying for a role after completing my Life Sciences education, and wish to start my career in a corporate role working for your company.  So far I have completed 8 internships, and can provide references.  I am highly motivated  and I am a good match for the role.","Womens Debating","40 and Over"
"579b951c-ce38-11e8-a136-37e1d5c32837","37","Female","Travel_Rarely","Research & Development","10","5","Medical","Manufacturing Director","2","Y","80","Hi there. I am applying for a role after completing my Medical major, with a passion to work in the corporate sector. I have done working for you in this role.  I have completed 2 internships.  I am very dedicated  and I hope to hear from you soon.","NA","Under 40"
"5d4b6ffa-ce38-11e8-a136-37e1d5c32837","28","Female","Travel_Rarely","Research & Development","1","3","Engineering","Research Scientist","2","Y","80","Hi there. I am a Engineering education, and wish to start my career in a corporate role working for your company.  I have done 2 internships.  I am a hard worker  and would be a good additional at your firm.","Womens Soccer, Hockey, Womens Athletics","Under 40"
"5adf6620-ce38-11e8-a136-37e1d5c32837","36","Female","Travel_Frequently","Sales","3","4","Medical","Sales Executive","4","Y","80","I am a Medical major, with a passion to work in the corporate sector. I have done  working for your company.  Already I have done 4 internships. As you can see, I am very dedicated and I hope to hear from you soon.","Womens Athletics, Hockey, Netball","Under 40"
